CSFSP80053Index,CSFSubcategoryID,SP80053ControlDetailID
4740,RS.RP-1,IR-4a
4741,RS.RP-1,IR-4b
4742,RS.RP-1,IR-4c
4744,RS.RP-1,IR-8a.1
4745,RS.RP-1,IR-8a.2
4746,RS.RP-1,IR-8a.3
4747,RS.RP-1,IR-8a.4
4748,RS.RP-1,IR-8a.5
4749,RS.RP-1,IR-8a.6
4750,RS.RP-1,IR-8a.7
4751,RS.RP-1,IR-8a.8
4752,RS.RP-1,IR-8b
4753,RS.RP-1,IR-8c
4754,RS.RP-1,IR-8d
4755,RS.RP-1,IR-8e
4756,RS.RP-1,IR-8f
